SITE_ID,DATEON,DATEOFF,TSO4,TNO3,TNH4,Ca,Mg,Na,K,Cl,NSO4,NHNO3,WSO2,TOTAL_SO2,TOTAL_NO3,FLOW_VOLUME,VALID_HOURS,COMMENT_CODES,STD2LOCAL_CF,TEMP_SOURCE,QA_CODE,UPDATE_DATE
YOS404,2006-01-10,2006-01-17,0.2526,0.225,0.0549,0.1539,0.0267,0.0369,0.0313,0.0427,0.1131,0.1633,0.1851,0.2606,0.3858,11.7105,164,,1.12661211,sa,3,2009-02-26
YOS404,2006-01-17,2006-01-24,0.1355,0.0547,0.0422,0.0269,0.0055,0.0132,0.0087,0.0143,0.0429,0.1093,0.0715,0.1001,0.1623,34.993,169,,1.12116183,sa,3,2009-02-26
YOS404,2006-01-31,2006-02-07,0.2751,0.078,0.0947,0.0389,0.0077,0.0147,0.0169,0.0146,0.0546,0.1277,0.0864,0.1228,0.2037,34.3463,167,,1.14259158,sa,3,2009-02-26
YOS404,2006-02-07,2006-02-14,0.1705,0.053900000000000003,0.0777,0.0325,0.0071,0.0088,0.0144,0.0143,0.0415,0.2256,0.0592,0.0869,0.2759,34.9055,168,,1.15428153,sa,3,2009-02-26
YOS404,2006-02-14,2006-02-21,0.3118,0.5487,0.1556,0.0241,0.0149,0.0937,0.0139,0.0156,0.0726,0.232,0.1511,0.1995,0.777,32.0047,154,,1.0975554,sa,3,2009-02-26
YOS404,2006-03-08,2006-03-14,0.4075,0.1574,0.1569,0.0159,0.0079,0.0364,0.0084,0.0251,0.0737,0.1248,0.1052,0.1544,0.2803,28.8369,146,,1.09859926,sa,3,2006-07-12
YOS404,2006-03-14,2006-03-21,0.3815,0.1886,0.0722,0.0716,0.0181,0.057,0.0206,0.0152,0.0669,0.1232,0.1492,0.1938,0.3099,32.8692,165,,1.10670833,sa,3,2009-02-26
YOS404,2006-03-21,2006-03-28,0.3832,0.3297,0.0544,0.1191,0.0377,0.1313,0.0307,0.0421,0.0571,0.1967,0.1156,0.1537,0.5233,33.7407,166,,1.13095418,sa,3,2009-02-26
YOS404,2006-03-28,2006-04-04,0.3732,0.1012,0.0965,0.0368,0.0125,0.036,0.0123,0.0147,0.0582,0.1227,0.0737,0.1126,0.2219,33.9259,166,,1.1218866,sa,3,2006-10-02
YOS404,2006-04-04,2006-04-11,0.3147,0.1472,0.096,0.0347,0.0115,0.0432,0.0103,0.0159,0.0607,0.18,0.083,0.1235,0.3244,33.7479,167,,1.12268419,sa,3,2006-10-02
YOS404,2006-04-11,2006-04-18,0.5082,0.0964,0.1362,0.0543,0.0151,0.026,0.0148,0.0145,0.0544,0.5192,0.1084,0.1447,0.6073,34.4529,169,,1.13264205,sa,3,2006-10-02
YOS404,2006-04-18,2006-04-25,0.5608,0.3338,0.1545,0.09,0.0299,0.068,0.0304,0.0144,0.0663,0.2723,0.1336,0.1778,0.6018,34.7004,169,,1.14071049,sa,3,2006-10-02
YOS404,2006-05-02,2006-05-09,2.0274,1.0124,0.3736,0.2571,0.1129,0.503,0.0874,0.0141,0.1155,1.1603,0.3618,0.4389,2.1542,35.4879,170,,1.15973629,sa,3,2006-10-02
YOS404,2006-05-09,2006-05-16,1.5182,0.5247,0.4591,0.2664,0.0627,0.1813,0.0614,0.0145,0.0936,0.7706,0.4685,0.5309,1.2831,34.4545,162,,1.18156701,sa,3,2006-10-02
YOS404,2006-05-16,2006-05-23,1.1561,0.3237,0.3316,0.1477,0.0388,0.0836,0.0528,0.0139,0.1578,0.7634,0.4758,0.5811,1.0749,35.9586,171,,1.16824534,sa,3,2006-10-02
YOS404,2006-05-23,2006-05-30,0.9526,0.1319,0.2149,0.0605,0.0266,0.1279,0.0388,0.0141,0.151,0.6637,0.2862,0.3869,0.785,35.4276,171,,1.15099339,sa,3,2006-10-02
YOS404,2006-05-30,2006-06-06,0.8212,0.1905,0.2939,0.0872,0.0288,0.0639,0.0427,0.0141,0.1696,0.7092,0.5556,0.6687,0.8884,35.5322,162,,1.18197046,sa,3,2009-02-26
YOS404,2006-06-06,2006-06-13,1.587,1.3953,0.6664,0.1399,0.0639,0.3002,0.0731,0.0387,0.1876,0.7876,0.6767,0.8018,2.1703,33.7111,154,,1.1707774,sa,3,2009-02-26
YOS404,2006-06-13,2006-06-20,0.8731,0.2036,0.3471,0.0664,0.0276,0.1005,0.0423,0.036,0.1396,0.6886,0.493,0.5861,0.8813,35.4502,157,,1.17931428,sa,3,2006-10-31
YOS404,2006-06-20,2006-06-27,1.3865,0.2939,0.5414,0.1482,0.0454,0.1361,0.076,0.0138,0.17,1.1522,0.875,0.9884,1.4277,36.322,164,,1.2083157,sa,3,2006-10-31
YOS404,2006-06-27,2006-07-03,1.5469,0.2258,0.605,0.1085,0.0314,0.0797,0.069,0.016,0.1874,1.398,0.9357,1.0606,1.6016,31.2231,145,,1.19628877,sa,3,2009-02-26
YOS404,2006-07-03,2006-07-11,1.3127,0.4041,0.4935,0.1185,0.046,0.1633,0.0832,0.0122,0.1532,1.3482,0.8248,0.927,1.7309,41.1213,191,,1.19725323,sa,3,2006-12-04
YOS404,2006-07-11,2006-07-18,1.1449,0.2393,0.4589,0.1063,0.0249,0.0778,0.0792,0.0138,0.1401,1.4383,0.9085,1.0019,1.6547,36.2314,167,,1.20530279,sa,3,2006-12-04
YOS404,2006-07-18,2006-07-25,1.1757,0.1219,0.4285,0.0863,0.0189,0.071,0.0545,0.0138,0.1117,1.3283,0.3827,0.4572,1.429,36.2505,166,,1.21320212,sa,3,2009-02-26
YOS404,2006-07-25,2006-08-01,1.1206,0.2684,0.4321,0.0993,0.0257,0.0995,0.0463,0.0139,0.1121,1.4519,0.5975,0.6723,1.6972,35.8902,166,,1.2021358,sa,3,2009-02-26
YOS404,2006-08-01,2006-08-08,1.3458,0.7679,0.5011,0.1321,0.0579,0.2959,0.074,0.0141,0.1415,1.5964,0.8122,0.9066,2.3389,35.5175,166,,1.18867273,sa,3,2009-02-26
YOS404,2006-08-08,2006-08-15,0.9611,0.5776,0.3897,0.1137,0.0459,0.205,0.0593,0.0135,0.0981,1.3577,0.6064,0.6718,1.9137,36.9563,172,,1.19367993,sa,3,2007-01-05
YOS404,2006-08-15,2006-08-22,1.0558,0.5291,0.4309,0.1276,0.0463,0.1926,0.0605,0.0142,0.1294,1.5999,0.7,0.7864,2.1036,35.1581,164,,1.19191477,sa,3,2007-01-05
YOS404,2006-08-22,2006-08-29,0.9929,0.3874,0.3938,0.1281,0.0365,0.1121,0.0616,0.0138,0.0843,1.7846,0.6249,0.6811,2.1436,36.1855,168,,1.19787028,sa,3,2007-01-05
YOS404,2006-08-29,2006-09-05,0.8487,0.2242,0.3424,0.1123,0.031,0.0686,0.0498,0.0135,0.0653,1.4927,0.5397,0.5832,1.6932,37.1399,172,,1.19960971,sa,3,2007-01-31
YOS404,2006-09-05,2006-09-12,1.0507,0.4206,0.4413,0.161,0.0433,0.1027,0.0747,0.0139,0.0819,1.6968,0.6121,0.6667,2.0904,36.0153,168,,1.19190595,sa,3,2007-01-31
YOS404,2006-09-12,2006-09-19,0.6896,0.7018,0.3043,0.1342,0.054,0.2775,0.077,0.1127,0.064,0.8471,0.4257,0.4683,1.5354,34.3957,163,,1.17416283,sa,3,2007-01-31
YOS404,2006-09-19,2006-09-26,0.5732,0.522,0.3137,0.1992,0.043,0.0721,0.101,0.0141,0.0669,0.9891,0.4408,0.4854,1.4954,35.4854,168,,1.17345781,sa,3,2007-01-31
YOS404,2006-09-26,2006-10-03,0.7576,0.2403,0.2092,0.1185,0.0236,0.0438,0.0564,0.0137,0.0864,1.2528,0.3357,0.3933,1.4732,36.4581,172,,1.17758777,sa,3,2007-04-05
YOS404,2006-10-03,2006-10-10,0.9184,0.9439,0.5945,0.048,0.0153,0.0428,0.0501,0.0146,0.0637,1.6994,0.2031,0.2455,2.6163,34.1587,165,,1.15023942,sa,3,2007-04-05
YOS404,2006-10-10,2006-10-17,1.1632,1.4,0.6675,0.1026,0.0341,0.1491,0.0518,0.0145,0.0931,0.9095,0.2105,0.2725,2.2951,34.3872,166,,1.1525093,sa,3,2007-04-05
YOS404,2006-10-17,2006-10-24,0.501,0.1006,0.2387,0.0431,0.009,0.0138,0.0262,0.0141,0.0495,0.6302,0.3,0.3331,0.7207,35.3476,169,,1.1630632,sa,3,2007-04-05
YOS404,2006-10-24,2006-10-31,0.9482,0.2327,0.3753,0.0988,0.024,0.0395,0.0446,0.0144,0.0555,0.5937,0.2626,0.2996,0.817,34.6771,168,,1.15810471,sa,3,2007-04-05
YOS404,2006-10-31,2006-11-07,0.4491,0.1335,0.1709,0.0332,0.0107,0.0377,0.0194,0.0147,0.1017,0.8691,0.121,0.1888,0.9887,33.9151,167,,1.15652457,sa,3,2007-04-05
YOS404,2006-11-07,2006-11-14,0.4113,0.0258,0.124,0.0176,0.005,0.0174,0.0157,0.0146,0.118,0.5145,0.1137,0.1923,0.5321,34.3302,167,,1.14205703,sa,3,2009-02-26
YOS404,2006-11-14,2006-11-21,0.2038,0.0377,0.1714,0.0129,0.003,0.0061,0.0148,0.0147,0.0616,0.231,0.0822,0.1232,0.265,34.0945,163,G25,1.15889546,sa,3,2009-02-26
YOS404,2006-11-28,2006-12-05,0.2073,0.0743,0.0774,0.0254,0.0051,0.0325,0.0197,0.0143,0.0414,0.1702,0.1295,0.1571,0.2418,35.0287,171,,1.13425238,sa,3,2007-05-01
YOS404,2006-12-05,2006-12-12,0.1899,0.2179,0.0529,0.0776,0.0149,0.0372,0.0224,0.0181,0.0423,0.2137,0.0534,0.0817,0.4282,33.6943,164,,1.13761519,sa,3,2009-02-26
YOS404,2006-12-12,2006-12-19,0.1797,0.1971,0.0633,0.0149,0.0069,0.0405,0.0129,0.0146,0.0395,0.2306,0.0976,0.124,0.424,34.1546,169,,1.11974073,sa,3,2007-05-01
YOS404,2006-12-19,2006-12-26,0.2162,0.026,0.0704,0.009,0.0022,0.0082,0.0059,0.0146,0.033,0.122,0.0655,0.0875,0.146,34.1298,167,,1.13213422,sa,3,2007-05-01
YOS404,2006-12-26,2007-01-02,0.2148,0.0569,0.074,0.0114,0.0034,0.0191,0.0095,0.0144,0.0527,0.1624,0.051,0.0862,0.2168,34.6314,170,,1.12798537,sa,3,2007-06-04
YOS404,2007-01-02,2007-01-09,0.3281,0.0479,0.084,0.1385,0.0171,0.0504,0.0191,0.0146,0.057,0.0854,0.0546,0.0926,0.132,34.2324,167,,1.13501841,sa,3,2007-06-04
YOS404,2007-01-09,2007-01-16,0.2557,0.7553,0.2494,0.0611,0.011,0.0371,0.0166,0.0149,0.0768,0.2921,0.1523,0.2035,1.0427,33.5124,168,,1.1052107,sa,3,2007-06-04
YOS404,2007-01-16,2007-01-23,0.2763,2.5379,0.8211,0.0628,0.0098,0.0264,0.0289,0.0147,0.1225,0.7064,0.2065,0.2882,3.2331,34.0822,168,,1.12520506,sa,3,2007-06-04
YOS404,2007-01-23,2007-01-30,0.2489,0.6063,0.2319,0.0383,0.0067,0.0161,0.0178,0.0142,0.0716,0.6575,0.1031,0.1509,1.2533,35.2481,172,,1.13472281,sa,3,2007-06-04
YOS404,2007-01-30,2007-02-07,0.43,0.3228,0.2327,0.023,0.0066,0.025,0.022,0.0129,0.0611,1.311,0.1416,0.1824,1.6129,38.8565,189,,1.13909283,sa,3,2007-07-10
YOS404,2007-02-07,2007-02-13,0.1311,0.1144,0.0534,0.0072,0.0039,0.0201,0.0094,0.0167,0.0485,0.3573,0.0792,0.1115,0.466,29.9111,147,,1.12710428,sa,3,2007-07-10
YOS404,2007-02-13,2007-02-20,0.3751,0.1314,0.1621,0.0183,0.005,0.0137,0.0145,0.0148,0.0783,0.3256,0.1054,0.1576,0.4519,33.8621,165,,1.13635041,sa,3,2007-07-10
YOS404,2007-02-20,2007-02-27,0.1141,0.1259,0.0709,0.0082,0.0025,0.0116,0.0046,0.0147,0.0832,0.2485,0.0688,0.1242,0.3704,33.9554,169,,1.11251051,sa,3,2007-07-10
YOS404,2007-02-27,2007-03-06,0.3764,0.0631,0.1155,0.0312,0.0076,0.0273,0.0084,0.0146,0.0416,0.2038,0.0809,0.1087,0.2637,34.2174,169,,1.12109473,sa,3,2007-07-17
YOS404,2007-03-06,2007-03-13,0.5866,0.1847,0.2091,0.073,0.0192,0.0271,0.0247,0.0145,0.1049,0.768,0.0897,0.1596,0.9405,34.572,166,,1.15325495,sa,3,2007-07-17
YOS404,2007-03-13,2007-03-20,0.5297,0.3039,0.2067,0.0777,0.0186,0.0551,0.0231,0.0145,0.0414,0.5757,0.1755,0.2031,0.8704,34.3956,164,,1.16357662,sa,3,2009-02-26
YOS404,2007-03-20,2007-03-27,0.4398,0.6351,0.3069,0.0388,0.0123,0.0353,0.0187,0.0147,0.0618,0.4798,0.102,0.1432,1.1073,33.9964,167,,1.14044434,sa,3,2007-07-17
YOS404,2007-03-27,2007-04-03,0.6406,0.2908,0.215,0.0808,0.0222,0.0795,0.029,0.0163,0.0683,0.3184,0.2821,0.3277,0.6041,30.7391,172,,1.1425748,sa,3,2007-10-01
YOS404,2007-04-03,2007-04-10,0.6727,0.3044,0.2338,0.0966,0.0291,0.0739,0.0304,0.0145,0.1495,0.4114,0.1123,0.212,0.7092,34.4567,165,,1.16015913,sa,3,2007-10-01
YOS404,2007-04-10,2007-04-17,0.5067,0.217,0.1303,0.0743,0.0205,0.0546,0.0241,0.0227,0.1488,0.3323,0.1925,0.2918,0.544,22.0033,169,,1.13265894,sa,3,2007-10-01
YOS404,2007-04-17,2007-04-24,0.6929,0.3674,0.2014,0.0559,0.0227,0.0972,0.023,0.0422,0.2237,0.3704,0.1717,0.321,0.7319,11.8453,168,,1.11942823,sa,3,2007-10-01
YOS404,2007-04-24,2007-05-01,1.2546,0.5079,0.4386,0.1648,0.0428,0.1263,0.0413,0.014,0.125,0.7395,0.5921,0.6755,1.2356,35.598,169,,1.17021601,sa,3,2007-10-01
YOS404,2007-05-01,2007-05-08,1.0283,0.1335,0.2537,0.0836,0.0309,0.1001,0.0352,0.0147,0.1397,0.4401,0.1982,0.2913,0.5666,33.9969,165,,1.14467743,sa,3,2007-10-01
YOS404,2007-05-08,2007-05-15,1.7065,0.5532,0.6098,0.1794,0.0554,0.1796,0.0658,0.0139,0.2844,1.4302,0.8613,1.051,1.9606,35.9329,170,,1.17432448,sa,3,2007-10-01
YOS404,2007-05-15,2007-05-22,1.8267,0.6116,0.6158,0.1711,0.058,0.2195,0.0668,0.0142,0.2641,0.8786,0.7624,0.9386,1.4762,35.2116,167,,1.17137717,sa,3,2007-10-01
YOS404,2007-05-22,2007-05-29,1.7116,0.6664,0.6038,0.1842,0.053900000000000003,0.2574,0.0748,0.0141,0.2327,1.2304,1.0183,1.1734,1.8772,35.5684,168,,1.1762037,sa,3,2007-10-01
YOS404,2007-06-05,2007-06-12,0.8134,0.3848,0.2983,0.0871,0.0323,0.145,0.0332,0.0143,0.3176,0.7615,0.4915,0.7033,1.1342,35.0131,167,,1.16477492,sa,3,2007-11-05
YOS404,2007-06-12,2007-06-19,1.1539,0.7433,0.4158,0.1534,0.0665,0.3004,0.0716,0.0289,0.2747,1.2798,0.8316,1.0148,2.0028,36.2152,168,,1.19749739,sa,3,2009-02-26
YOS404,2007-06-19,2007-06-26,1.1754,0.4328,0.4185,0.1189,0.0425,0.1771,0.0532,0.0301,0.1841,1.0938,0.9858,1.1086,1.5092,35.5878,166,,1.19085563,sa,3,2007-11-05
YOS404,2007-06-26,2007-07-03,0.8168,0.2619,0.3049,0.1022,0.0307,0.093,0.0472,0.0138,0.1737,0.98,0.7079,0.8238,1.2264,36.2741,169,,1.19225312,sa,3,2007-12-03
YOS404,2007-07-03,2007-07-10,1.3992,0.495,0.5088,0.2552,0.0637,0.1573,0.1771,0.0134,0.3172,1.837,1.1392,1.3507,2.3028,37.3562,171,,1.21284788,sa,3,2007-12-03
YOS404,2007-07-10,2007-07-17,1.3067,0.3335,0.5177,0.129,0.0393,0.1003,0.0772,0.0143,0.2457,1.6761,1.0214,1.1853,1.9829,34.9034,162,,1.19644583,sa,3,2007-12-03
YOS404,2007-07-17,2007-07-24,0.7545,0.202,0.3097,0.0835,0.0205,0.0591,0.0362,0.0137,0.1886,1.2618,0.5966,0.7224,1.4437,36.4489,170,,1.19114005,sa,3,2007-12-03
YOS404,2007-07-24,2007-07-31,0.7159,0.2634,0.2852,0.0708,0.0262,0.1166,0.0309,0.0161,0.1508,1.0737,0.4684,0.569,1.32,35.3115,163,,1.20352757,sa,3,2009-02-26
YOS404,2007-07-31,2007-08-07,0.7527,0.4406,0.2989,0.0988,0.0426,0.1553,0.0616,0.0137,0.1197,1.2255,0.4883,0.5682,1.6466,36.5372,169,,1.20038245,sa,3,2009-02-26
YOS404,2007-08-07,2007-08-14,0.8705,0.6208,0.3741,0.2032,0.0469,0.1738,0.1005,0.0141,0.1682,1.3677,0.5808,0.693,1.9667,35.3707,165,,1.19102909,sa,3,2008-01-02
YOS404,2007-08-14,2007-08-21,0.7191,0.3447,0.3533,0.1248,0.0327,0.1005,0.0616,0.0135,0.1301,1.3144,0.6226,0.7094,1.6382,36.9063,171,,1.19761158,sa,3,2008-01-02
YOS404,2007-08-21,2007-08-28,1.2429,0.5445,0.5247,0.1912,0.0541,0.1765,0.0788,0.0138,0.1301,1.8089,0.7704,0.8572,2.3247,36.3195,167,,1.20436417,sa,3,2008-01-02
YOS404,2007-08-28,2007-09-04,0.8885,0.1843,0.3641,0.1097,0.0268,0.0557,0.0377,0.0135,0.1081,1.2667,0.2964,0.3685,1.4308,37.0166,170,,1.20631012,sa,3,2008-02-04
YOS404,2007-09-04,2007-09-11,1.1687,0.4404,0.5503,0.1544,0.0366,0.1294,0.1004,0.0137,0.0982,1.4981,0.5423,0.6078,1.9146,36.4068,169,,1.19381425,sa,3,2008-02-04
YOS404,2007-09-11,2007-09-18,1.3859,0.9663,0.532,0.1751,0.0622,0.2942,0.0807,0.0146,0.1453,1.3541,0.4871,0.5841,2.2988,34.2298,162,,1.17173999,sa,3,2008-02-04
YOS404,2007-09-18,2007-09-25,0.8069,0.8225,0.2368,0.1351,0.05,0.2758,0.0581,0.0144,0.0984,0.6789,0.253,0.3187,1.4906,34.7986,168,,1.14942593,sa,3,2008-02-04
YOS404,2007-09-25,2007-10-02,1.0629,0.7012,0.4342,0.16,0.0368,0.1621,0.0466,0.0143,0.0977,1.6837,0.3814,0.4465,2.3582,35.0658,167,,1.16478225,sa,3,2008-04-02
YOS404,2007-10-02,2007-10-09,0.5405,0.2114,0.1508,0.0816,0.0246,0.0799,0.0302,0.0141,0.1039,0.7286,0.2462,0.3155,0.9285,35.3583,170,,1.15287932,sa,3,2008-04-02
YOS404,2007-10-09,2007-10-16,0.6367,0.8794,0.3892,0.135,0.0249,0.0832,0.0636,0.0144,0.0865,1.0085,0.2211,0.2788,1.8718,34.6923,167,,1.1502685,sa,3,2008-04-02
YOS404,2007-10-16,2007-10-23,0.3787,0.1872,0.0872,0.0283,0.0191,0.1404,0.0317,0.0179,0.1418,0.5576,0.0793,0.1739,0.7359,34.9045,168,,1.15159988,sa,3,2008-04-02
YOS404,2007-10-23,2007-10-30,0.5378,0.3725,0.1665,0.2175,0.028,0.04,0.1145,0.0141,0.1314,1.2398,0.4153,0.503,1.5926,35.5706,168,,1.17469103,sa,3,2009-02-26
YOS404,2007-10-30,2007-11-06,0.642,0.1037,0.2737,0.043,0.0072,0.0201,0.0315,0.0138,0.0882,0.53,0.1709,0.2297,0.6253,36.2956,173,,1.16215888,sa,3,2008-04-02
YOS404,2007-11-06,2007-11-13,0.9932,1.6693,0.7403,0.1014,0.0159,0.0433,0.0414,0.0141,0.115,1.3822,0.29,0.3667,3.0295,35.4208,170,,1.153787,sa,3,2008-04-02
YOS404,2007-11-13,2007-11-20,0.2492,0.1766,0.1569,0.0212,0.0047,0.0135,0.0196,0.0143,0.0507,0.3891,0.1401,0.174,0.5596,34.9812,167,,1.15984762,sa,3,2008-04-02
YOS404,2007-11-20,2007-11-27,0.3121,0.1781,0.1609,0.0661,0.0091,0.0256,0.0266,0.0147,0.0771,0.5219,0.1968,0.2482,0.6917,34.0605,165,,1.1430784,sa,3,2008-04-02
YOS404,2007-11-27,2007-12-04,0.524,3.4849,1.1465,0.1094,0.0184,0.06,0.0834,0.0151,0.2183,0.7741,0.2903,0.4359,4.2467,34.0093,166,,1.1344154,sa,3,2008-05-05
YOS404,2007-12-04,2007-12-11,0.1422,0.0601,0.0602,0.0123,0.0031,0.0093,0.0147,0.0146,0.0642,0.3477,0.0982,0.141,0.4023,34.2928,169,,1.12356664,sa,3,2008-05-05
YOS404,2007-12-11,2007-12-18,0.4501,0.3624,0.2785,0.0203,0.0041,0.0123,0.0226,0.0146,0.076,0.4176,0.192,0.2427,0.7733,34.2172,169,,1.12108988,sa,3,2008-05-05
YOS404,2007-12-18,2007-12-24,0.1554,0.0304,0.0521,0.009,0.0026,0.012,0.0076,0.0172,0.0506,0.0927,0.1157,0.1494,0.1216,29.1236,144,G12,1.12004404,sa,3,2008-05-05
YOS404,2007-12-24,2007-12-31,0.35,0.2115,0.1586,0.0294,0.0066,0.03,0.0168,0.0149,0.0671,0.5634,0.1292,0.174,0.766,33.5443,167,,1.11220546,sa,3,2008-05-05
YOS404,2008-01-08,2008-01-15,0.1977,0.0259,0.0696,0.0207,0.0035,0.0064,0.0196,0.0146,0.0344,0.056,0.1142,0.1371,0.081,34.1713,167,,1.13303866,sa,3,2008-06-03
YOS404,2008-01-15,2008-01-22,0.5192,0.7154,0.3304,0.0544,0.0128,0.0533,0.0231,0.0147,0.0515,0.4503,0.2797,0.3141,1.1585,33.9767,168,,1.11983442,sa,3,2008-06-03
YOS404,2008-01-22,2008-01-29,0.0528,0.0266,0.0227,0.0058,0.0023,0.0097,0.0045,0.015,0.0353,0.0744,0.0491,0.0727,0.0999,33.2485,166,,1.10910557,sa,3,2008-06-03
YOS404,2008-01-29,2008-02-05,0.1425,0.0693,0.0318,0.0094,0.0054,0.0345,0.0047,0.015,0.0442,0.1044,0.0569,0.0864,0.172,33.4012,168,,1.10195586,sa,3,2008-07-02
YOS404,2008-02-05,2008-02-12,0.1862,0.0259,0.0787,0.0164,0.0032,0.0072,0.0088,0.0146,0.0571,0.1714,0.0909,0.129,0.1946,34.1372,166,,1.1386808,sa,3,2008-07-02
YOS404,2008-02-12,2008-02-19,0.318,0.1991,0.1515,0.0651,0.0109,0.0371,0.0238,0.0145,0.053,0.6763,0.2295,0.2649,0.8646,34.4357,168,,1.13503009,sa,3,2008-07-02
YOS404,2008-02-19,2008-02-26,0.1551,0.1574,0.079,0.0114,0.0044,0.022,0.0076,0.0148,0.0636,0.3592,0.0808,0.1232,0.5108,33.8271,168,,1.11658207,sa,3,2008-07-02
YOS404,2008-02-26,2008-03-04,0.4917,0.128,0.1581,0.0489,0.012,0.0861,0.021,0.0146,0.0568,0.3177,0.2087,0.2466,0.4406,34.351,168,,1.14293079,sa,3,2008-07-18
YOS404,2008-03-04,2008-03-11,0.7008,0.3714,0.2875,0.0867,0.0155,0.0742,0.0361,0.0147,0.1096,1.0922,0.3375,0.4106,1.4462,33.9899,165,,1.14116601,sa,3,2008-07-18
YOS404,2008-03-11,2008-03-18,0.4511,0.207,0.1296,0.0344,0.0135,0.0884,0.0169,0.0147,0.0612,0.3151,0.1563,0.1971,0.517,33.9193,167,,1.12732869,sa,3,2008-07-18
YOS404,2008-03-18,2008-03-25,0.8418,0.349,0.2934,0.1601,0.0276,0.0583,0.038,0.0146,0.0693,0.6929,0.2755,0.3217,1.0309,34.2597,166,,1.14416351,sa,3,2009-02-26
YOS404,2008-03-25,2008-03-31,0.8699,0.4699,0.3065,0.0939,0.0281,0.0938,0.0309,0.0169,0.1205,0.2389,0.2293,0.3097,0.705,29.6702,146,,1.13081203,sa,3,2008-07-18
YOS404,2008-03-31,2008-04-08,1.2078,1.0128,0.4333,0.1677,0.0597,0.2345,0.0597,0.0134,0.0973,0.8124,0.3707,0.4356,1.8123,37.2487,193,G12,1.13527039,sa,3,2008-10-01
YOS404,2008-04-08,2008-04-15,0.8812,0.6829,0.24,0.1918,0.064,0.2094,0.0625,0.0508,0.0984,0.4563,0.3537,0.4193,1.132,33.2826,166,,1.14939685,sa,3,2008-10-01
YOS404,2008-04-15,2008-04-22,1.4066,1.0125,0.5707,0.2186,0.0733,0.3727,0.0836,0.2407,0.1111,0.5785,0.5897,0.6638,1.5819,31.5023,168,,1.13928343,sa,3,2008-10-01
YOS404,2008-04-22,2008-04-29,1.2427,0.403,0.4821,0.172,0.0421,0.1211,0.0661,0.0152,0.1024,0.6791,0.3854,0.4537,1.0713,32.9682,168,,1.15393524,sa,3,2008-10-01
YOS404,2008-04-29,2008-05-06,1.6782,0.6041,0.5742,0.2777,0.0614,0.1766,0.0705,0.0148,0.1038,0.5103,0.3906,0.4598,1.1063,33.7272,164,,1.15002521,sa,3,2009-02-26
YOS404,2008-05-06,2008-05-13,2.1512,1.1188,0.6398,0.3619,0.1057,0.3787,0.0877,0.0409,0.1304,0.5546,0.5075,0.5944,1.6646,35.0927,169,,1.16072623,sa,3,2008-10-01
YOS404,2008-05-13,2008-05-20,0.7768,0.258,0.2923,0.1829,0.0407,0.0764,0.0463,0.0136,0.1039,0.7089,0.6033,0.6726,0.9557,36.8154,171,,1.193106,sa,3,2008-10-01
YOS404,2008-05-20,2008-05-27,0.79990000000000006,1.0197,0.3133,0.1976,0.0558,0.2113,0.0617,0.101,0.1498,0.1979,0.1452,0.2451,1.2144,33.5406,158,,1.13999851,sa,3,2008-10-01
YOS404,2008-05-27,2008-06-03,1.4635,0.3954,0.5352,0.0842,0.0294,0.144,0.0481,0.0142,0.1682,1.2743,0.4564,0.5685,1.6495,35.2244,170,,1.15551861,sa,3,2008-11-03
YOS404,2008-06-03,2008-06-10,0.7041,0.2336,0.2905,0.1028,0.0254,0.0576,0.0417,0.0143,0.1463,0.6714,0.5933,0.6909,0.8943,34.8531,166,,1.17033841,sa,3,2008-11-03
YOS404,2008-06-10,2008-06-17,1.044,0.367,0.4245,0.1892,0.0397,0.1373,0.1,0.0255,0.153,0.9853,0.6731,0.7752,1.3367,35.6229,167,,1.18902387,sa,3,2008-11-03
YOS404,2008-06-17,2008-06-24,1.0564,0.3833,0.454,0.1543,0.0333,0.117,0.1257,0.0221,0.1539,1.0141,0.6169,0.7196,1.3812,36.0558,168,,1.19630952,sa,3,2008-11-03
YOS404,2008-07-01,2008-07-08,0.9788,0.1595,0.4467,0.1183,0.0274,0.0445,0.0947,0.0138,0.2601,1.1458,0.8372,1.0107,1.287,36.3287,169,,1.19823173,sa,3,2009-02-26
YOS404,2008-07-08,2008-07-15,1.1125,0.197,0.4727,0.1832,0.0443,0.1727,0.1504,0.0135,0.2102,1.7646,0.7002,0.8404,1.9335,37.1046,171,T04,1.20950966,sa,3,2009-08-09
YOS404,2008-07-15,2008-07-22,1.3047,0.5225,0.5069,0.1452,0.0525,0.2324,0.0915,0.0142,0.2155,1.3501,0.5485,0.6923,1.8511,35.2648,164,,1.20009517,sa,3,2008-12-02
YOS404,2008-08-05,2008-08-12,1.0109,0.4789,0.4007,0.2693,0.0558,0.1262,0.0791,0.0141,0.1049,1.4428,0.591,0.661,1.8988,35.4934,164,,1.1993776,sa,3,2009-02-26
YOS404,2008-08-12,2008-08-19,0.9506,0.4364,0.4411,0.2778,0.0548,0.1026,0.0797,0.0135,0.1373,1.4913,0.6063,0.6978,1.9039,36.9655,171,,1.20497612,sa,3,2009-01-06
YOS404,2008-08-19,2008-08-26,0.8175,0.3417,0.3186,0.1891,0.0387,0.0769,0.0503,0.0139,0.1539,1.0763,0.3875,0.4902,1.4009,36.0609,168,,1.19647913,sa,3,2009-01-06
